"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [17  8  3  2]]","[-18, 26]",44,"[-21, 34]",55,"[-20, 31]",51,"[-21, 30]",51,"[-20, 31]",51,"[-21, 30]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 1  4  5 10]
 [18  7  1  4]]","[-16, 30]",46,"[-21, 34]",55,"[-20, 33]",53,"[-17, 33]",50,"[-20, 33]",53,"[-17, 33]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [16  9  3  2]]","[-15, 30]",45,"[-19, 35]",54,"[-18, 34]",52,"[-18, 34]",52,"[-18, 34]",52,"[-18, 34]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  3  2]]","[-18, 29]",47,"[-20, 34]",54,"[-20, 33]",53,"[-20, 32]",52,"[-20, 33]",53,"[-20, 32]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  3  2]]","[-20, 24]",44,"[-22, 33]",55,"[-21, 30]",51,"[-23, 28]",51,"[-21, 30]",51,"[-23, 28]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  2  3]]","[-15, 31]",46,"[-22, 32]",54,"[-20, 32]",52,"[-19, 35]",54,"[-20, 32]",52,"[-19, 35]",54

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  4  1]]","[-22, 24]",46,"[-23, 32]",55,"[-21, 31]",52,"[-24, 27]",51,"[-21, 31]",52,"[-24, 27]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  3  2]]","[-19, 25]",44,"[-23, 31]",54,"[-21, 30]",51,"[-22, 29]",51,"[-21, 30]",51,"[-22, 29]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 0  5  6  9]
 [17  8  2  3]]","[-18, 24]",42,"[-24, 33]",57,"[-22, 31]",53,"[-20, 27]",47,"[-22, 31]",53,"[-20, 27]",47

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 3  2  3 12]
 [15 10  4  1]]","[-16, 30]",46,"[-20, 35]",55,"[-18, 34]",52,"[-20, 32]",52,"[-18, 34]",52,"[-20, 32]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  3  2]]","[-18, 26]",44,"[-23, 31]",54,"[-21, 31]",52,"[-21, 28]",49,"[-21, 31]",52,"[-21, 28]",49

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 0  5  6  9]
 [16  9  2  3]]","[-20, 24]",44,"[-24, 32]",56,"[-23, 30]",53,"[-22, 27]",49,"[-23, 30]",53,"[-22, 27]",49

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 0  5  6  9]
 [14 11  5  0]]","[-32, 6]",38,"[-32, 24]",56,"[-32, 18]",50,"[-32, 12]",44,"[-32, 18]",50,"[-32, 12]",44

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [16  9  4  1]]","[-21, 24]",45,"[-24, 30]",54,"[-22, 29]",51,"[-24, 26]",50,"[-22, 29]",51,"[-24, 26]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [15 10  4  1]]","[-23, 23]",46,"[-25, 29]",54,"[-23, 29]",52,"[-25, 25]",50,"[-23, 29]",52,"[-25, 25]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [17  8  2  3]]","[-14, 29]",43,"[-19, 35]",54,"[-19, 34]",53,"[-17, 33]",50,"[-19, 34]",53,"[-17, 33]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 3  2  3 12]
 [17  8  2  3]]","[-4, 41]",45,"[-11, 42]",53,"[-8, 42]",50,"[-9, 42]",51,"[-8, 42]",50,"[-9, 42]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 1  4  4  1]
 [ 2  3  4 11]
 [15 10  4  1]]","[-25, 20]",45,"[-28, 25]",53,"[-28, 24]",52,"[-27, 25]",52,"[-28, 24]",52,"[-27, 25]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 3  2  3 12]
 [14 11  4  1]]","[-14, 32]",46,"[-18, 38]",56,"[-15, 37]",52,"[-18, 33]",51,"[-15, 37]",52,"[-18, 33]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [15 10  5  0]]","[-22, 23]",45,"[-24, 32]",56,"[-23, 30]",53,"[-24, 23]",47,"[-23, 30]",53,"[-24, 23]",47

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [15 10  4  1]]","[-23, 23]",46,"[-25, 29]",54,"[-24, 29]",53,"[-25, 27]",52,"[-24, 29]",53,"[-25, 27]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 1  4  4  1]
 [ 1  4  5 10]
 [15 10  4  1]]","[-29, 14]",43,"[-30, 23]",53,"[-30, 20]",50,"[-29, 21]",50,"[-30, 20]",50,"[-29, 21]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 1  4  4  1]
 [ 1  4  5 10]
 [16  9  3  2]]","[-25, 19]",44,"[-29, 25]",54,"[-28, 23]",51,"[-26, 25]",51,"[-28, 23]",51,"[-26, 25]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [17  8  2  3]]","[-17, 29]",46,"[-20, 35]",55,"[-19, 33]",52,"[-20, 32]",52,"[-19, 33]",52,"[-20, 32]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 4  1  1  4]
 [ 3  2  3 12]
 [16  9  3  2]]","[-10, 36]",46,"[-13, 41]",54,"[-11, 40]",51,"[-15, 38]",53,"[-11, 40]",51,"[-15, 38]",53

