"[[0 7 7 0]
 [7 0 0 7]]","[-11, 10]",21,"[-14, 14]",28,"[-14, 14]",28,"[-6, 8]",14,"[-14, 14]",28,"[-6, 8]",14
"[[1 6 7 0]
 [6 1 0 7]]","[-10, 13]",23,"[-14, 14]",28,"[-14, 14]",28,"[-8, 10]",18,"[-14, 14]",28,"[-8, 10]",18
"[[0 7 5 2]
 [5 2 0 7]]","[-12, 12]",24,"[-14, 14]",28,"[-13, 13]",26,"[-12, 10]",22,"[-13, 13]",26,"[-12, 10]",22
"[[1 6 7 0]
 [7 0 1 6]]","[-11, 13]",24,"[-14, 14]",28,"[-14, 14]",28,"[-9, 9]",18,"[-14, 14]",28,"[-9, 9]",18
"[[2 5 7 0]
 [7 0 1 6]]","[-12, 12]",24,"[-13, 15]",28,"[-12, 15]",27,"[-8, 11]",19,"[-12, 15]",27,"[-8, 11]",19
"[[0 7 7 0]
 [6 1 0 7]]","[-11, 6]",17,"[-15, 13]",28,"[-15, 13]",28,"[-10, 5]",15,"[-15, 13]",28,"[-10, 5]",15
"[[1 6 7 0]
 [6 1 0 7]]","[-10, 13]",23,"[-14, 14]",28,"[-14, 14]",28,"[-9, 9]",18,"[-14, 14]",28,"[-9, 9]",18
"[[0 7 6 1]
 [6 1 0 7]]","[-11, 11]",22,"[-14, 14]",28,"[-14, 14]",28,"[-10, 9]",19,"[-14, 14]",28,"[-10, 9]",19
"[[0 7 6 1]
 [6 1 0 7]]","[-9, 10]",19,"[-14, 14]",28,"[-14, 14]",28,"[-8, 9]",17,"[-14, 14]",28,"[-8, 9]",17
"[[0 7 6 1]
 [6 1 1 6]]","[-13, 7]",20,"[-15, 13]",28,"[-15, 12]",27,"[-11, 7]",18,"[-15, 12]",27,"[-11, 7]",18
"[[2 5 7 0]
 [7 0 1 6]]","[-11, 13]",24,"[-13, 15]",28,"[-12, 15]",27,"[-8, 11]",19,"[-12, 15]",27,"[-8, 11]",19
"[[0 7 7 0]
 [5 2 0 7]]","[-12, 5]",17,"[-16, 12]",28,"[-16, 11]",27,"[-11, 4]",15,"[-16, 11]",27,"[-11, 4]",15
"[[0 7 7 0]
 [6 1 0 7]]","[-14, 7]",21,"[-15, 13]",28,"[-15, 13]",28,"[-10, 6]",16,"[-15, 13]",28,"[-10, 6]",16
"[[0 7 6 1]
 [7 0 1 6]]","[-8, 9]",17,"[-14, 14]",28,"[-14, 14]",28,"[-7, 7]",14,"[-14, 14]",28,"[-7, 7]",14
"[[0 7 6 1]
 [7 0 1 6]]","[-9, 13]",22,"[-14, 14]",28,"[-14, 14]",28,"[-7, 9]",16,"[-14, 14]",28,"[-7, 9]",16
